Test group name,Sample name,Length,Width,Thickness,Speed (%/min),Force cell,Données brutes,,
,,(mm),(mm),(mm),(%),(N),,,
20240523_test_1,,0,0,0,0,100,VRAI,,
,,,,,,,,,
Tableau de résultats 1,,,,,,,,,
,Sample name,Length,Speed (%/min),Thickness,Width,Waiting time,Initial length between the clamps,Date de début,Déformation 1 longueur initiale
,,(mm),(%),(mm),(mm),(s),(mm),,(mm)
1,rtv_1mm,4.77,60,1,4,0,45,23/05/2024,4.77
,,,,,,,,,
Tableau de résultats 2,,,,,,,,,
,Sample name,Thickness,Length,Initiql length between the clamps,Speed (%/min),Initial length between the clamps,Waiting time,Date de début,
,,(mm),(mm),(mm),(%),(mm),(s),,
1,rtv_1mm,1,4,4.77,60,45,0,23/05/2024,
,,,,,,,,,
Time (s),Displacement (mm),Shifted displacement 10.89 (mm),Force (N),Strain AS (%),Stress AS (kPa),Nombre total de cycles,Nombre de cycles,Extenso strain (%),
293.548,20.1179,31.0079,0.8706,-293.336,217.6584,10,1,19.2585,
293.568,20.1265,31.0165,0.8711,-293.1552,217.7722,10,1,19.2533,
293.588,20.136,31.026,0.8718,-292.9561,217.9545,10,1,19.2522,
293.608,20.1464,31.0364,0.8723,-292.7373,218.0695,10,1,19.2586,
293.628,20.1575,31.0475,0.8735,-292.506,218.3765,10,1,19.2828,
293.648,20.1686,31.0586,0.8743,-292.2719,218.5649,10,1,19.321,
293.668,20.1792,31.0692,0.8752,-292.0494,218.7887,10,1,19.3528,
293.688,20.1894,31.0794,0.876,-291.8374,219.0074,10,1,19.3762,
293.708,20.1991,31.0891,0.8763,-291.633,219.0835,10,1,19.3977,
293.728,20.2089,31.0989,0.8774,-291.4274,219.3602,10,1,19.4191,
293.748,20.2187,31.1087,0.8789,-291.2228,219.7282,10,1,19.4388,
293.768,20.2286,31.1186,0.8798,-291.0137,219.9512,10,1,19.4606,
293.788,20.2387,31.1287,0.8804,-290.8034,220.0976,10,1,19.4838,
293.808,20.2485,31.1385,0.8808,-290.5976,220.1958,10,1,19.5063,
293.828,20.258,31.148,0.8818,-290.3985,220.4458,10,1,19.5282,
293.848,20.2674,31.1574,0.8829,-290.202,220.734,10,1,19.5504,
293.868,20.2767,31.1667,0.8838,-290.006,220.9572,10,1,19.5729,
293.888,20.286,31.176,0.8843,-289.8122,221.0748,10,1,19.5962,
293.908,20.2953,31.1853,0.8842,-289.6169,221.0615,10,1,19.6202,
293.928,20.3044,31.1944,0.8851,-289.4256,221.2633,10,1,19.6453,
293.948,20.3133,31.2033,0.8864,-289.2389,221.5879,10,1,19.669,
293.968,20.3219,31.2119,0.888,-289.0582,221.9999,10,1,19.6888,
293.988,20.3306,31.2206,0.8891,-288.8756,222.2634,10,1,19.7096,
294.008,20.3394,31.2294,0.8895,-288.6921,222.3806,10,1,19.7311,
294.028,20.3481,31.2381,0.8891,-288.5092,222.2852,10,1,19.7515,
294.048,20.3571,31.2471,0.8893,-288.3214,222.3328,10,1,19.7715,
294.068,20.3659,31.2559,0.8906,-288.136,222.6491,10,1,19.7913,
294.088,20.3746,31.2646,0.8918,-287.9537,222.9526,10,1,19.8132,
294.108,20.3828,31.2728,0.8932,-287.781,223.3065,10,1,19.8391,
294.128,20.3907,31.2807,0.8945,-287.6161,223.6213,10,1,19.8662,
294.148,20.3985,31.2885,0.8947,-287.4532,223.6852,10,1,19.8904,
294.168,20.406,31.296,0.8948,-287.2953,223.6902,10,1,19.9127,
294.188,20.4138,31.3038,0.8955,-287.1328,223.8834,10,1,19.9331,
294.208,20.4218,31.3118,0.8965,-286.9646,224.1279,10,1,19.9514,
294.228,20.4298,31.3198,0.8972,-286.796,224.3122,10,1,19.9698,
294.248,20.4379,31.3279,0.8975,-286.6277,224.3814,10,1,19.9857,
294.268,20.4457,31.3357,0.898,-286.4625,224.4936,10,1,20.0034,
294.288,20.4537,31.3437,0.8991,-286.2946,224.786,10,1,20.0239,
294.308,20.4619,31.3519,0.8998,-286.1237,224.9509,10,1,20.0437,
294.328,20.47,31.36,0.9012,-285.9544,225.2904,10,1,20.0626,
294.348,20.4784,31.3684,0.901,-285.7778,225.2594,10,1,20.0813,
294.368,20.4869,31.3769,0.9015,-285.5997,225.3645,10,1,20.1019,
294.388,20.4952,31.3852,0.9023,-285.4246,225.5749,10,1,20.1241,
294.408,20.5033,31.3933,0.903,-285.2556,225.7487,10,1,20.1464,
294.428,20.5111,31.4011,0.904,-285.0919,225.9976,10,1,20.167,
294.448,20.5192,31.4092,0.9045,-284.9232,226.131,10,1,20.1871,
294.468,20.5271,31.4171,0.906,-284.7563,226.488,10,1,20.2065,
294.488,20.5351,31.4251,0.9064,-284.5887,226.6058,10,1,20.2258,
294.508,20.5434,31.4334,0.9063,-284.4157,226.5859,10,1,20.2473,
294.528,20.5515,31.4415,0.907,-284.246,226.7545,10,1,20.2689,
294.548,20.5594,31.4494,0.9078,-284.0792,226.954,10,1,20.2878,
294.568,20.5672,31.4572,0.9092,-283.9152,227.2908,10,1,20.3061,
294.588,20.5752,31.4652,0.9103,-283.7487,227.5646,10,1,20.324,
294.608,20.5834,31.4734,0.9103,-283.5757,227.5856,10,1,20.3427,
294.628,20.5916,31.4816,0.9113,-283.4044,227.8265,10,1,20.3628,
294.648,20.6,31.49,0.9118,-283.2293,227.9551,10,1,20.3814,
294.668,20.6084,31.4984,0.912,-283.0519,228.0018,10,1,20.3981,
294.688,20.6168,31.5068,0.9124,-282.8754,228.1018,10,1,20.4137,
294.708,20.6253,31.5153,0.9136,-282.6986,228.3947,10,1,20.4299,
294.728,20.6337,31.5237,0.9147,-282.5214,228.6855,10,1,20.446,
294.748,20.6425,31.5325,0.9157,-282.3367,228.9323,10,1,20.4607,
294.768,20.6515,31.5415,0.9167,-282.1481,229.1717,10,1,20.4762,
294.788,20.6609,31.5509,0.9173,-281.9521,229.3159,10,1,20.4896,
294.808,20.6706,31.5606,0.9172,-281.7482,229.301,10,1,20.501,
294.828,20.6806,31.5706,0.9183,-281.5378,229.5867,10,1,20.5142,
294.848,20.691,31.581,0.9197,-281.3216,229.9317,10,1,20.5296,
294.868,20.7015,31.5915,0.9209,-281.1007,230.2222,10,1,20.5463,
294.888,20.7122,31.6022,0.9219,-280.8762,230.4751,10,1,20.5663,
294.908,20.7231,31.6131,0.9223,-280.6483,230.5724,10,1,20.59,
294.928,20.7339,31.6239,0.9232,-280.422,230.7982,10,1,20.6171,
294.948,20.7444,31.6344,0.924,-280.2019,230.9985,10,1,20.6443,
294.968,20.7544,31.6444,0.925,-279.9909,231.251,10,1,20.6702,
294.988,20.7642,31.6542,0.9258,-279.786,231.4392,10,1,20.6961,
295.008,20.7737,31.6637,0.9266,-279.5861,231.6465,10,1,20.7215,
295.028,20.7832,31.6732,0.9279,-279.3882,231.9856,10,1,20.742,
295.048,20.7928,31.6828,0.9285,-279.187,232.1232,10,1,20.762,
295.068,20.8024,31.6924,0.9294,-278.9863,232.3612,10,1,20.7841,
295.088,20.8118,31.7018,0.9304,-278.7881,232.6098,10,1,20.808,
295.108,20.8211,31.7111,0.9315,-278.5941,232.868,10,1,20.8303,
295.128,20.8304,31.7204,0.931,-278.3985,232.7563,10,1,20.8512,
295.148,20.8395,31.7295,0.9316,-278.2067,232.9119,10,1,20.8717,
295.168,20.8488,31.7388,0.9334,-278.0118,233.3556,10,1,20.8908,
295.188,20.8582,31.7482,0.9344,-277.8152,233.6089,10,1,20.9105,
295.208,20.8675,31.7575,0.9346,-277.6205,233.6496,10,1,20.9301,
295.228,20.8766,31.7666,0.9358,-277.4306,233.9479,10,1,20.9497,
295.248,20.8856,31.7756,0.9365,-277.2415,234.1246,10,1,20.9709,
295.268,20.8948,31.7848,0.9369,-277.0483,234.2202,10,1,20.9917,
295.288,20.904,31.794,0.9377,-276.8554,234.42,10,1,21.0138,
295.308,20.9134,31.8034,0.9384,-276.6591,234.6072,10,1,21.0379,
295.328,20.9226,31.8126,0.9393,-276.4663,234.8134,10,1,21.0636,
295.348,20.9315,31.8215,0.9398,-276.2791,234.9586,10,1,21.0902,
295.368,20.9399,31.8299,0.9405,-276.1025,235.1258,10,1,21.1191,
295.388,20.948,31.838,0.9416,-275.9337,235.4048,10,1,21.1491,
295.408,20.9558,31.8458,0.942,-275.7693,235.5054,10,1,21.179,
295.428,20.963,31.853,0.942,-275.618,235.5034,10,1,21.2075,
295.448,20.97,31.86,0.9433,-275.4719,235.8132,10,1,21.2337,
295.468,20.9768,31.8668,0.9435,-275.3282,235.8833,10,1,21.2597,
295.488,20.9832,31.8732,0.9446,-275.1942,236.1568,10,1,21.2871,
295.508,20.9892,31.8792,0.9453,-275.0688,236.3191,10,1,21.3125,
295.528,20.9948,31.8848,0.9461,-274.9518,236.5234,10,1,21.3371,
295.548,20.9998,31.8898,0.9461,-274.8472,236.5294,10,1,21.3603,
295.568,21.0043,31.8943,0.9462,-274.7524,236.5381,10,1,21.3826,
295.588,21.0088,31.8988,0.9461,-274.6577,236.5168,10,1,21.4035,
295.608,21.0136,31.9036,0.9466,-274.5573,236.6465,10,1,21.4242,
295.628,21.0183,31.9083,0.9467,-274.4597,236.6721,10,1,21.4444,
295.648,21.0224,31.9124,0.9478,-274.3731,236.9588,10,1,21.4623,
295.668,21.0264,31.9164,0.9482,-274.29,237.0539,10,1,21.4769,
295.688,21.0308,31.9208,0.9489,-274.1971,237.2248,10,1,21.4918,
295.708,21.0358,31.9258,0.9493,-274.0916,237.3318,10,1,21.5056,
295.728,21.041,31.931,0.9496,-273.9824,237.3963,10,1,21.5212,
295.748,21.0462,31.9362,0.9497,-273.8743,237.4286,10,1,21.5369,
295.768,21.0515,31.9415,0.95,-273.7629,237.4886,10,1,21.5515,
295.788,21.057,31.947,0.9501,-273.6474,237.5349,10,1,21.566,
295.808,21.0626,31.9526,0.9508,-273.5312,237.7107,10,1,21.5775,
295.828,21.0684,31.9584,0.9524,-273.4091,238.1112,10,1,21.5887,
295.848,21.0749,31.9649,0.9525,-273.2722,238.1177,10,1,21.6007,
295.868,21.0818,31.9718,0.9532,-273.127,238.2879,10,1,21.6131,
295.888,21.0888,31.9788,0.9533,-272.9812,238.335,10,1,21.6264,
295.908,21.0962,31.9862,0.9538,-272.8254,238.4488,10,1,21.6386,
295.928,21.1041,31.9941,0.954,-272.6606,238.5099,10,1,21.6523,
295.948,21.1121,32.0021,0.9548,-272.4921,238.7105,10,1,21.6656,
295.968,21.1204,32.0104,0.9556,-272.3178,238.9087,10,1,21.6671,
295.988,21.1293,32.0193,0.9575,-272.1315,239.3687,10,1,21.6625,
296.008,21.1393,32.0293,0.9582,-271.9224,239.5407,10,1,21.6723,
296.028,21.1498,32.0398,0.959,-271.7018,239.7402,10,1,21.7011,
296.048,21.1604,32.0504,0.9592,-271.479,239.8121,10,1,21.7297,
296.068,21.1708,32.0608,0.9598,-271.2612,239.9476,10,1,21.7589,
296.088,21.1809,32.0709,0.9605,-271.0506,240.1369,10,1,21.784,
296.108,21.1906,32.0806,0.962,-270.8473,240.4977,10,1,21.8054,
296.128,21.2003,32.0903,0.9633,-270.6439,240.8152,10,1,21.8279,
296.148,21.2099,32.0999,0.9643,-270.4431,241.0807,10,1,21.8503,
296.168,21.2195,32.1095,0.9645,-270.2411,241.1252,10,1,21.8736,
296.188,21.2291,32.1191,0.9648,-270.0404,241.209,10,1,21.8965,
296.208,21.2384,32.1284,0.965,-269.844,241.2514,10,1,21.9198,
296.228,21.2475,32.1375,0.966,-269.6533,241.4923,10,1,21.9425,
296.248,21.2565,32.1465,0.9671,-269.4658,241.783,10,1,21.964,
296.268,21.2656,32.1556,0.9674,-269.2756,241.8505,10,1,21.9844,
296.288,21.2745,32.1645,0.969,-269.0874,242.2501,10,1,22.0058,
296.308,21.2836,32.1736,0.9698,-268.8978,242.4565,10,1,22.0307,
296.328,21.2925,32.1825,0.971,-268.7116,242.7488,10,1,22.0548,
296.348,21.3012,32.1912,0.9713,-268.5288,242.823,10,1,22.0781,
296.368,21.3096,32.1996,0.9715,-268.3522,242.8858,10,1,22.1001,
296.388,21.3177,32.2077,0.9727,-268.1822,243.168,10,1,22.1218,
296.408,21.3259,32.2159,0.9733,-268.0108,243.3131,10,1,22.1429,
296.428,21.3339,32.2239,0.9741,-267.8433,243.5232,10,1,22.1634,
296.448,21.342,32.232,0.975,-267.674,243.7541,10,1,22.1829,
296.468,21.3502,32.2402,0.9761,-267.5002,244.0271,10,1,22.2008,
296.488,21.3585,32.2485,0.9767,-267.3267,244.1812,10,1,22.2188,
296.508,21.3668,32.2568,0.9764,-267.1529,244.0904,10,1,22.2355,
296.528,21.375,32.265,0.9771,-266.981,244.2667,10,1,22.2494,
296.548,21.3835,32.2735,0.9783,-266.8026,244.57,10,1,22.2623,
296.568,21.3925,32.2825,0.9792,-266.6147,244.8089,10,1,22.2748,
296.588,21.4019,32.2919,0.9801,-266.4169,245.0182,10,1,22.2884,
296.608,21.4118,32.3018,0.9805,-266.2088,245.1191,10,1,22.305,
296.628,21.4218,32.3118,0.9809,-265.9991,245.2202,10,1,22.3221,
296.648,21.4318,32.3218,0.982,-265.7902,245.5095,10,1,22.3413,
296.668,21.4417,32.3317,0.9835,-265.5828,245.8804,10,1,22.3618,
296.688,21.4518,32.3418,0.9839,-265.3719,245.9817,10,1,22.3808,
296.708,21.4619,32.3519,0.9847,-265.159,246.1873,10,1,22.3997,
296.728,21.4724,32.3624,0.985,-264.9391,246.2408,10,1,22.4193,
296.748,21.483,32.373,0.9858,-264.7175,246.4426,10,1,22.4406,
296.768,21.4934,32.3834,0.9869,-264.4986,246.7273,10,1,22.4653,
296.788,21.5035,32.3935,0.989,-264.2866,247.2529,10,1,22.4919,
296.808,21.5135,32.4035,0.9895,-264.0777,247.3772,10,1,22.5186,
296.828,21.5232,32.4132,0.9896,-263.8752,247.4098,10,1,22.5463,
296.848,21.5328,32.4228,0.9903,-263.6729,247.5672,10,1,22.5718,
296.868,21.5422,32.4322,0.991,-263.4767,247.7524,10,1,22.5957,
296.888,21.5513,32.4413,0.9917,-263.2854,247.9285,10,1,22.6193,
296.908,21.5601,32.4501,0.9929,-263.1013,248.2346,10,1,22.6451,
296.928,21.5686,32.4586,0.9933,-262.9221,248.3148,10,1,22.6733,
296.948,21.577,32.467,0.9938,-262.7471,248.4436,10,1,22.6996,
296.968,21.5849,32.4749,0.9948,-262.5798,248.7123,10,1,22.7218,
296.988,21.593,32.483,0.995,-262.4102,248.7426,10,1,22.7407,
297.008,21.6011,32.4911,0.9963,-262.2402,249.0683,10,1,22.757,
297.028,21.6093,32.4993,0.9978,-262.0687,249.4487,10,1,22.772,
297.048,21.6176,32.5076,0.9975,-261.8955,249.3696,10,1,22.7852,
297.068,21.6259,32.5159,0.9987,-261.7216,249.6767,10,1,22.7992,
297.088,21.6345,32.5245,0.9991,-261.5399,249.7863,10,1,22.8118,
297.108,21.6435,32.5335,1.0004,-261.3524,250.112,10,1,22.8258,
297.128,21.6529,32.5429,1.0009,-261.1548,250.2265,10,1,22.8423,
297.148,21.6626,32.5526,1.0014,-260.9517,250.3508,10,1,22.8623,
297.168,21.6722,32.5622,1.0019,-260.7499,250.4695,10,1,22.8819,
297.188,21.6817,32.5717,1.0024,-260.5523,250.6123,10,1,22.9021,
297.208,21.6909,32.5809,1.0037,-260.3592,250.9221,10,1,22.9221,
297.228,21.7002,32.5902,1.0045,-260.1639,251.1321,10,1,22.9406,
297.248,21.7096,32.5996,1.0062,-259.9662,251.5495,10,1,22.9603,
297.268,21.7194,32.6094,1.0065,-259.7619,251.6316,10,1,22.9856,
297.288,21.7289,32.6189,1.0063,-259.5616,251.5814,10,1,23.0137,
297.308,21.7381,32.6281,1.0065,-259.3693,251.6207,10,1,23.0432,
297.328,21.7467,32.6367,1.0077,-259.1894,251.9178,10,1,23.0691,
297.348,21.7551,32.6451,1.0089,-259.0128,252.2134,10,1,23.0913,
297.368,21.7635,32.6535,1.0096,-258.8357,252.3968,10,1,23.115,
297.388,21.7718,32.6618,1.0103,-258.6627,252.5776,10,1,23.1407,
297.408,21.7801,32.6701,1.0108,-258.4879,252.6938,10,1,23.1651,
297.428,21.7883,32.6783,1.0111,-258.3166,252.7851,10,1,23.1856,
297.448,21.7963,32.6863,1.0112,-258.148,252.801,10,1,23.2046,
297.468,21.8042,32.6942,1.0117,-257.9832,252.9242,10,1,23.2218,
297.488,21.8119,32.7019,1.0134,-257.8211,253.3434,10,1,23.2378,
297.508,21.82,32.71,1.0137,-257.6526,253.4214,10,1,23.2548,
297.528,21.828,32.718,1.0148,-257.4837,253.6897,10,1,23.271,
297.548,21.8363,32.7263,1.016,-257.311,254.0027,10,1,23.2863,
297.568,21.8449,32.7349,1.0167,-257.1293,254.1699,10,1,23.3001,
297.588,21.8538,32.7438,1.0177,-256.944,254.4302,10,1,23.315,
297.608,21.8628,32.7528,1.0175,-256.7549,254.3848,10,1,23.3298,
297.628,21.8719,32.7619,1.0181,-256.5636,254.5305,10,1,23.3451,
297.648,21.8814,32.7714,1.0186,-256.3653,254.6502,10,1,23.3602,
297.668,21.891,32.781,1.0199,-256.1643,254.983,10,1,23.376,
297.688,21.9009,32.7909,1.0206,-255.9564,255.1613,10,1,23.3926,
297.708,21.911,32.801,1.0214,-255.7447,255.3376,10,1,23.4136,
297.728,21.9209,32.8109,1.022,-255.5363,255.4962,10,1,23.4369,
297.748,21.9306,32.8206,1.0229,-255.334,255.7357,10,1,23.462,
297.768,21.94,32.83,1.0233,-255.1355,255.8209,10,1,23.4846,
297.788,21.9494,32.8394,1.0242,-254.9388,256.0527,10,1,23.5095,
297.808,21.9587,32.8487,1.025,-254.7452,256.2604,10,1,23.5353,
297.828,21.9679,32.8579,1.0263,-254.5509,256.5778,10,1,23.5594,
297.848,21.9768,32.8668,1.0269,-254.3638,256.7353,10,1,23.5818,
297.868,21.9855,32.8755,1.0277,-254.1825,256.934,10,1,23.6048,
297.888,21.9938,32.8838,1.0288,-254.0077,257.1964,10,1,23.6286,
297.908,22.0021,32.8921,1.0294,-253.8352,257.3514,10,1,23.6518,
297.928,22.0103,32.9003,1.0291,-253.6635,257.2702,10,1,23.6735,
297.948,22.0182,32.9082,1.0303,-253.4961,257.581,10,1,23.6959,
297.968,22.0264,32.9164,1.0307,-253.3259,257.684,10,1,23.7194,
297.988,22.0343,32.9243,1.0307,-253.1595,257.6776,10,1,23.7438,
298.008,22.0419,32.9319,1.0317,-252.9995,257.9274,10,1,23.7692,
298.028,22.0493,32.9393,1.0327,-252.8443,258.181,10,1,23.793,
298.048,22.0563,32.9463,1.0333,-252.6972,258.3151,10,1,23.8136,
298.068,22.0633,32.9533,1.0338,-252.5515,258.4389,10,1,23.8329,
298.088,22.0704,32.9604,1.0341,-252.4021,258.5312,10,1,23.8513,
298.108,22.0774,32.9674,1.0348,-252.2555,258.6886,10,1,23.8726,
298.128,22.0845,32.9745,1.0358,-252.1067,258.9592,10,1,23.8947,
298.148,22.0918,32.9818,1.0366,-251.9539,259.1415,10,1,23.9148,
298.168,22.0989,32.9889,1.0371,-251.8044,259.2857,10,1,23.935,
298.188,22.1059,32.9959,1.0373,-251.6577,259.3203,10,1,23.9554,
298.208,22.1128,33.0028,1.0381,-251.5143,259.535,10,1,23.9744,
298.228,22.1194,33.0094,1.0385,-251.3746,259.6367,10,1,23.9923,
298.248,22.1263,33.0163,1.0391,-251.2296,259.7696,10,1,24.0077,
298.268,22.1336,33.0236,1.0396,-251.0782,259.8938,10,1,24.0212,
298.288,22.1408,33.0308,1.04,-250.926,260.0012,10,1,24.037,
298.308,22.1485,33.0385,1.0406,-250.7656,260.157,10,1,24.0543,
298.328,22.1564,33.0464,1.0412,-250.5999,260.3011,10,1,24.0685,
298.348,22.1644,33.0544,1.0419,-250.432,260.4775,10,1,24.0805,
298.368,22.1726,33.0626,1.0425,-250.2601,260.626,10,1,24.0943,
298.388,22.1807,33.0707,1.0436,-250.0893,260.9096,10,1,24.1105,
298.408,22.1891,33.0791,1.0439,-249.914,260.9833,10,1,24.1282,
298.428,22.1977,33.0877,1.0443,-249.7334,261.0728,10,1,24.1463,
298.448,22.2065,33.0965,1.0449,-249.5488,261.2192,10,1,24.1645,
298.468,22.2156,33.1056,1.0459,-249.3585,261.4686,10,1,24.1822,
298.488,22.2247,33.1147,1.0469,-249.168,261.7358,10,1,24.2005,
298.508,22.2338,33.1238,1.0472,-248.9772,261.8099,10,1,24.2193,
298.528,22.2427,33.1327,1.048,-248.7898,262.0089,10,1,24.2401,
298.548,22.2517,33.1417,1.0486,-248.6009,262.1418,10,1,24.2628,
298.568,22.2606,33.1506,1.0494,-248.4142,262.3385,10,1,24.2869,
298.588,22.2694,33.1594,1.0504,-248.2307,262.5901,10,1,24.3114,
298.608,22.2782,33.1682,1.0506,-248.0457,262.6543,10,1,24.3341,
298.628,22.2869,33.1769,1.0514,-247.8641,262.8593,10,1,24.357,
298.648,22.2953,33.1853,1.0522,-247.6875,263.0405,10,1,24.3803,
298.668,22.3033,33.1933,1.0534,-247.5199,263.3485,10,1,24.4048,
298.688,22.3112,33.2012,1.0538,-247.3553,263.4396,10,1,24.4304,
298.708,22.3189,33.2089,1.0541,-247.1925,263.5132,10,1,24.4568,
298.728,22.3262,33.2162,1.0547,-247.0404,263.6651,10,1,24.4841,
298.748,22.3333,33.2233,1.0554,-246.8912,263.8536,10,1,24.5072,
298.768,22.3405,33.2305,1.0558,-246.7409,263.9405,10,1,24.5279,
298.788,22.3474,33.2374,1.0566,-246.5956,264.1441,10,1,24.5486,
298.808,22.3542,33.2442,1.0578,-246.4531,264.4466,10,1,24.5671,
298.828,22.3609,33.2509,1.0586,-246.3116,264.6572,10,1,24.5824,
298.848,22.3677,33.2577,1.0591,-246.1695,264.7711,10,1,24.5957,
298.868,22.375,33.265,1.0588,-246.0175,264.7119,10,1,24.6099,
298.888,22.3825,33.2725,1.0592,-245.8589,264.7892,10,1,24.6253,
298.908,22.3901,33.2801,1.0603,-245.6998,265.0678,10,1,24.6398,
298.928,22.3982,33.2882,1.0606,-245.5307,265.1553,10,1,24.6539,
298.948,22.4065,33.2965,1.0609,-245.3568,265.2247,10,1,24.6701,
298.968,22.4148,33.3048,1.0619,-245.1828,265.4871,10,1,24.6896,
298.988,22.4229,33.3129,1.0622,-245.0116,265.5551,10,1,24.7097,
299.008,22.431,33.321,1.0634,-244.8428,265.8575,10,1,24.7288,
299.028,22.4394,33.3294,1.0638,-244.6668,265.958,10,1,24.7464,
299.048,22.448,33.338,1.0649,-244.4866,266.2342,10,1,24.7646,
299.068,22.4568,33.3468,1.0658,-244.3012,266.4461,10,1,24.7859,
299.088,22.4657,33.3557,1.0658,-244.1148,266.4545,10,1,24.8117,
299.108,22.4742,33.3642,1.0664,-243.9361,266.6045,10,1,24.8377,
299.128,22.4825,33.3725,1.0674,-243.7626,266.8423,10,1,24.8611,
299.148,22.4905,33.3805,1.0682,-243.5959,267.051,10,1,24.8799,
299.168,22.4985,33.3885,1.0691,-243.4277,267.2769,10,1,24.8974,
299.188,22.5067,33.3967,1.069,-243.2562,267.2507,10,1,24.9187,
299.208,22.5147,33.4047,1.0695,-243.0885,267.3813,10,1,24.9439,
299.228,22.5227,33.4127,1.0701,-242.9209,267.5245,10,1,24.9695,
299.248,22.5304,33.4204,1.0708,-242.7581,267.6924,10,1,24.9943,
299.268,22.5379,33.4279,1.0716,-242.6014,267.8907,10,1,25.0178,
299.288,22.5452,33.4352,1.0724,-242.4494,268.0963,10,1,25.038,
299.308,22.5522,33.4422,1.0734,-242.3029,268.3399,10,1,25.0558,
299.328,22.5593,33.4493,1.0742,-242.1528,268.5409,10,1,25.0732,
299.348,22.5668,33.4568,1.074,-241.9968,268.4909,10,1,25.0907,
299.368,22.5741,33.4641,1.0747,-241.8436,268.671,10,1,25.1098,
299.388,22.5816,33.4716,1.0754,-241.6865,268.8452,10,1,25.1276,
299.408,22.5893,33.4793,1.076,-241.5235,268.9978,10,1,25.1434,
299.428,22.5972,33.4872,1.0765,-241.3589,269.1346,10,1,25.161,
299.448,22.6051,33.4951,1.0772,-241.1938,269.3027,10,1,25.1798,
299.468,22.6127,33.5027,1.0779,-241.0337,269.4874,10,1,25.198,
299.488,22.6203,33.5103,1.0785,-240.8741,269.6373,10,1,25.2164,
299.508,22.6282,33.5182,1.0788,-240.7084,269.7122,10,1,25.2326,
299.528,22.6362,33.5262,1.0798,-240.5412,269.9582,10,1,25.2488,
299.548,22.6445,33.5345,1.0804,-240.3678,270.0903,10,1,25.2652,
299.568,22.6529,33.5429,1.0804,-240.1911,270.1021,10,1,25.2832,
299.588,22.6612,33.5512,1.0814,-240.0165,270.344,10,1,25.3039,
299.608,22.6694,33.5594,1.0822,-239.8447,270.5387,10,1,25.3253,
299.628,22.6773,33.5673,1.0832,-239.6783,270.7987,10,1,25.3473,
299.648,22.6854,33.5754,1.0831,-239.51,270.7637,10,1,25.3681,
299.668,22.6935,33.5835,1.0832,-239.3391,270.7922,10,1,25.3882,
299.688,22.7018,33.5918,1.0844,-239.1661,271.1042,10,1,25.4082,
299.708,22.7104,33.6004,1.0848,-238.9861,271.2008,10,1,25.4283,
299.728,22.7189,33.6089,1.0859,-238.8064,271.4766,10,1,25.4475,
299.748,22.7275,33.6175,1.0867,-238.6268,271.6839,10,1,25.4669,
299.768,22.7359,33.6259,1.0875,-238.4507,271.8782,10,1,25.4851,
299.788,22.7443,33.6343,1.0881,-238.2737,272.0368,10,1,25.5053,
299.808,22.753,33.643,1.0879,-238.0929,271.9705,10,1,25.5269,
299.828,22.7615,33.6515,1.0891,-237.9141,272.2694,10,1,25.548,
299.848,22.7702,33.6602,1.0895,-237.7308,272.3708,10,1,25.567,
299.868,22.779,33.669,1.0903,-237.5477,272.586,10,1,25.5864,
299.888,22.7876,33.6776,1.0911,-237.3676,272.7721,10,1,25.6068,
299.908,22.796,33.686,1.0919,-237.1916,272.9717,10,1,25.6295,
299.928,22.8042,33.6942,1.0928,-237.0198,273.2029,10,1,25.6551,
299.948,22.8124,33.7024,1.0932,-236.8467,273.2937,10,1,25.678,
299.968,22.8205,33.7105,1.0935,-236.6781,273.3679,10,1,25.6972,
299.988,22.8287,33.7187,1.0944,-236.5053,273.6055,10,1,25.7153,
300.008,22.8372,33.7272,1.0953,-236.3262,273.8244,10,1,25.7341,
300.028,22.8458,33.7358,1.0959,-236.1475,273.9699,10,1,25.7542,
300.048,22.8543,33.7443,1.0962,-235.9693,274.0384,10,1,25.7763,
300.068,22.8625,33.7525,1.0974,-235.7971,274.3552,10,1,25.7979,
300.088,22.8706,33.7606,1.0982,-235.6259,274.5383,10,1,25.8198,
300.108,22.8788,33.7688,1.0986,-235.4556,274.6519,10,1,25.8415,
300.128,22.8867,33.7767,1.0989,-235.2885,274.7273,10,1,25.8629,
300.148,22.8949,33.7849,1.0988,-235.118,274.7077,10,1,25.8842,
300.168,22.9028,33.7928,1.0996,-234.9518,274.9079,10,1,25.9048,
300.188,22.9106,33.8006,1.1009,-234.7892,275.2284,10,1,25.9241,
300.208,22.9183,33.8083,1.1013,-234.6277,275.3223,10,1,25.9441,
300.228,22.9259,33.8159,1.1022,-234.4684,275.5604,10,1,25.9618,
300.248,22.9337,33.8237,1.1029,-234.3039,275.7355,10,1,25.9782,
300.268,22.9417,33.8317,1.1033,-234.1366,275.815,10,1,25.995,
300.288,22.9498,33.8398,1.1041,-233.9667,276.0286,10,1,26.0123,
300.308,22.9583,33.8483,1.1043,-233.7883,276.0871,10,1,26.0305,
300.328,22.9668,33.8568,1.1052,-233.61,276.3005,10,1,26.0486,
300.348,22.9754,33.8654,1.1063,-233.4304,276.5783,10,1,26.0675,
300.368,22.9838,33.8738,1.1069,-233.2531,276.7233,10,1,26.0888,
